ID	system	site	sample	month	year	specie	biomass	length	width	season	class	order	habitat	guild	P	MO	CE	Ph	DAP	HR	Ca	Mg	Sodio	K	N	ARA	RESP	RM5	RM10	bm	POM	LATITUD	LONGITUD	Latitud	Longitud	X	Y
1347	N	romina	sur	diciembre	2010	isotomidae	0,76294101	503,889	68,7687	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1348	N	romina	sur	diciembre	2010	isotomidae	0,942907855	543,7767	85,8076	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1349	N	romina	sur	diciembre	2010	isotomidae	2,473126427	769,2364	195,0719	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1350	N	romina	sur	diciembre	2010	isotomidae	1,606553032	658,6691	122,0583	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1351	N	romina	sur	diciembre	2010	isotomidae	1,275947506	606,2806	87,0048	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1352	N	romina	sur	diciembre	2010	isotomidae	1,569088368	653,1021	102,5169	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1353	N	romina	sur	diciembre	2010	isotomidae	0,705801802	489,9747	92,015	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1354	N	romina	sur	diciembre	2010	isotomidae	1,965797672	708,2618	117,9248	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1355	N	romina	sur	diciembre	2010	isotomidae	1,630136303	662,1309	130,5038	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1356	N	romina	sur	diciembre	2010	isotomidae	2,064655923	720,8732	131,0773	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1357	N	romina	sur	diciembre	2010	isotomidae	0,302632598	361,3128	94,0702	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1358	N	romina	sur	diciembre	2010	isotomidae	2,6027757	783,5054	147,9002	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1359	N	romina	sur	diciembre	2010	isotomidae	1,106038181	575,9025	136,6578	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1360	N	romina	sur	diciembre	2010	isotomidae	2,105242806	725,9389	147,6482	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1361	N	romina	sur	diciembre	2010	isotomidae	1,337773753	616,6883	125,6234	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1362	N	romina	sur	diciembre	2010	isotomidae	2,287941887	747,9991	128,1601	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1363	N	romina	sur	diciembre	2010	isotomidae	1,536681545	648,2176	123,6148	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1364	N	romina	sur	diciembre	2010	isotomidae	0,595683764	460,9722	62,3575	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1365	N	romina	sur	diciembre	2010	isotomidae	1,96762767	708,4989	133,4042	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1366	N	romina	sur	diciembre	2010	isotomidae	3,288622091	852,2766	190,3778	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1367	N	romina	sur	diciembre	2010	isotomidae	1,477240737	639,0841	125,9844	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1368	N	romina	sur	diciembre	2010	isotomidae	1,33764229	616,6665	139,4888	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1369	N	romina	sur	diciembre	2010	isotomidae	0,593890727	460,4726	95,5886	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1370	N	romina	sur	diciembre	2010	isotomidae	0,878526787	530,1177	103,9575	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1371	N	romina	sur	diciembre	2010	isotomidae	1,465922937	637,3185	94,1454	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1372	N	romina	sur	diciembre	2010	isotomidae	1,620795371	660,7636	113,1471	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1373	N	romina	sur	diciembre	2010	isotomidae	1,197754564	592,6444	97,9385	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1374	N	romina	sur	diciembre	2010	isotomidae	1,257386289	603,0932	135,2144	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1375	N	romina	sur	diciembre	2010	isotomidae	1,103021573	575,337	113,7715	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1376	N	romina	sur	diciembre	2010	isotomidae	1,085648623	572,0608	122,0656	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1377	N	romina	sur	diciembre	2010	isotomidae	1,016312476	558,6401	101,728	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1378	N	romina	sur	diciembre	2010	isotomidae	0,830155271	519,4275	72,5113	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1379	N	romina	sur	diciembre	2010	isotomidae	2,270167568	745,9036	153,9205	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1380	N	romina	sur	diciembre	2010	isotomidae	1,106889974	576,062	110,195	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1381	N	romina	sur	diciembre	2010	isotomidae	1,363960652	621,0037	106,1615	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1382	N	romina	sur	diciembre	2010	isotomidae	1,324087119	614,4113	121,6515	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1383	N	romina	sur	diciembre	2010	isotomidae	1,012190376	557,824	96,6773	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1384	N	romina	sur	diciembre	2010	isotomidae	0,846864934	523,1644	93,4854	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1385	N	romina	sur	diciembre	2010	isotomidae	0,621670857	468,1074	85,0619	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1386	N	romina	sur	diciembre	2010	isotomidae	2,010899005	714,0646	129,0509	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1387	N	romina	sur	diciembre	2010	isotomidae	1,718317784	674,7982	143,9962	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1388	N	romina	sur	diciembre	2010	isotomidae	1,736868436	677,4097	124,487	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1389	N	romina	sur	diciembre	2010	isotomidae	2,424550722	763,767	148,1358	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1390	N	romina	sur	diciembre	2010	isotomidae	2,0158523	714,6968	144,3768	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1391	N	romina	sur	diciembre	2010	isotomidae	2,758985202	800,1055	132,5453	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1392	N	romina	sur	diciembre	2010	isotomidae	2,706925837	794,6417	144,716	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1393	N	romina	sur	diciembre	2010	isotomidae	2,308571536	750,4182	149,9219	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1394	N	romina	sur	diciembre	2010	isotomidae	1,817052727	688,4969	120,0635	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1395	N	romina	sur	diciembre	2010	isotomidae	4,323066151	940,3866	169,0392	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1396	N	romina	sur	diciembre	2010	isotomidae	3,083741506	832,7826	141,0725	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1397	N	romina	sur	diciembre	2010	isotomidae	2,025174336	715,8839	128,163	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1398	N	romina	sur	diciembre	2010	isotomidae	2,945006346	819,1065	133,0922	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1399	N	romina	sur	diciembre	2010	isotomidae	1,935861107	704,3629	142,1487	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1400	N	romina	sur	diciembre	2010	isotomidae	1,739188126	677,735	150,0833	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1401	N	romina	sur	diciembre	2010	isotomidae	1,283998408	607,6539	126,12	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1402	N	romina	sur	diciembre	2010	isotomidae	3,49164142	870,8407	169,8529	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1403	N	romina	sur	diciembre	2010	isotomidae	1,310136385	612,0748	104,133	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1404	N	romina	sur	diciembre	2010	isotomidae	2,579482689	780,9759	120,9339	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1405	N	romina	sur	diciembre	2010	isotomidae	0,907958256	536,4387	99,552	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1406	N	romina	sur	diciembre	2010	isotomidae	2,385522063	759,3215	114,6591	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1407	N	romina	sur	diciembre	2010	isotomidae	2,655137741	789,1392	144,3252	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
1408	N	romina	sur	diciembre	2010	isotomidae	0,896440584	533,9809	104,8024	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,75	2,3	0,36	7,15	1,06	0,23	5,1	2,05	1,8	2,9	0,1736	0,127	0,033942857	15,5	12,5	154423,70677864	731400000	S 34º 51´050´´	W 60º 01´740´´	34,8638888888889	60,2222222222222	-34,8638888888889	-60,2222222222222
