ID;system;site;sample;month;year;specie;ind;biomass;length;width;season;class;order;habitat;guild;diet;P;MO;CE;Ph;DAP;HR;Ca;Mg;NA;K;N;ARA;RESP;RM_0-5;RM_5=10
1572;G;L24;norte;diciembre;2010;onychiuridae;6;2,091726448;771,7139;186,1281;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;2,202036667;1,675;0,5088;6,32;1,13846376;0,240279011;4,725;1,55;1,1;1,2;0,2462;0,147;0,0048;0;2
1573;G;L24;norte;diciembre;2010;oripodoidea;7;4,969701945;444,0085;253,4697;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;2,202036667;1,675;0,5088;6,32;1,13846376;0,240279011;4,725;1,55;1,1;1,2;0,2462;0,147;0,0048;0;2
1574;G;L24;norte;diciembre;2010;oppioidea;8;3,294520522;384,6057;223,1394;V;acari;oribatida;euedaphic;microphytophages;microphytophages;2,202036667;1,675;0,5088;6,32;1,13846376;0,240279011;4,725;1,55;1,1;1,2;0,2462;0,147;0,0048;0;2
1575;G;L24;norte;junio;2010;epilohmannioidea;1;2,888432592;443,7882;187,7065;I;acari;oribatida;hemiedaphic;detritivore;macrophytophages;4,80075;3,871111111;0,3684;6,67;1,378278484;0,366464666;5,125;2,05;0,79;1,4;0,24282;0,099772084;0,027238095;0;2,75
1576;G;L24;norte;junio;2010;onychiuridae;2;5,138747633;1070,0465;217,2272;I;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,80075;3,871111111;0,3684;6,67;1,378278484;0,366464666;5,125;2,05;0,79;1,4;0,24282;0,099772084;0,027238095;0;2,75
1577;G;L24;norte;marzo;2010;epilohmannioidea;1;2,308983445;426,7748;168,6164;O;acari;oribatida;hemiedaphic;detritivore;macrophytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1578;G;L24;norte;marzo;2010;epilohmannioidea;2;1,803657178;371,4155;164,8654;O;acari;oribatida;hemiedaphic;detritivore;macrophytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1579;G;L24;norte;marzo;2010;epilohmannioidea;3;1,876171728;403,335;155,7802;O;acari;oribatida;hemiedaphic;detritivore;macrophytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1580;G;L24;norte;marzo;2010;oppioidea;4;1,043187631;274,5369;144,9652;O;acari;oribatida;euedaphic;microphytophages;microphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1581;G;L24;norte;marzo;2010;oppioidea;5;1,493969995;324,1158;154,6138;O;acari;oribatida;euedaphic;microphytophages;microphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1582;G;L24;norte;marzo;2010;oppioidea;6;0,850478957;267,0651;129,3523;O;acari;oribatida;euedaphic;microphytophages;microphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1583;G;L24;norte;marzo;2010;oppioidea;7;0,727539238;273,1208;112,7386;O;acari;oribatida;euedaphic;microphytophages;microphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1584;G;L24;norte;marzo;2010;oppioidea;8;0,968734558;294,3167;126,8621;O;acari;oribatida;euedaphic;microphytophages;microphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1585;G;L24;norte;marzo;2010;oripodoidea;9;3,698252993;405,9317;227,6755;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1586;G;L24;norte;marzo;2010;oripodoidea;10;3,911585762;404,2139;238,1468;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1587;G;L24;norte;marzo;2010;oripodoidea;11;3,769324421;409,556;228,4306;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1588;G;L24;norte;marzo;2010;oripodoidea;12;8,755060716;497,9067;332,6702;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1589;G;L24;norte;marzo;2010;oripodoidea;13;4,21986862;407,0797;249,3603;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1590;G;L24;norte;marzo;2010;oripodoidea;14;5,504910799;452,5729;266,7187;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1591;G;L24;norte;marzo;2010;oripodoidea;15;3,594453528;386,8857;235,8495;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1592;G;L24;norte;marzo;2010;oripodoidea;16;3,663741702;382,8439;242,0112;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1593;G;L24;norte;marzo;2010;oripodoidea;17;5,064618199;435,8166;262,5145;O;acari;oribatida;hemiedaphic;detritivore;panphytophages;18,0295;5,309433962;0,848;6,01;0,997086542;0,370028362;4,6;1,45;0,75;0,76;0,4412;0,281177351;0,031769;6;14,5
1594;G;L24;norte;septiembre;2010;hypogastruridae;1;2,949547346;625,1475;190,8616;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,19738;4,298113208;0,1448;5,9;1,164660028;0,267095827;4,875;1;0,8;0,93;0,1982;0,139;0,033;4,5;3,5
1595;G;L24;norte;septiembre;2010;isotomidae;2;2,993535806;823,9364;198,8883;P;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,19738;4,298113208;0,1448;5,9;1,164660028;0,267095827;4,875;1;0,8;0,93;0,1982;0,139;0,033;4,5;3,5
1596;G;L24;norte;septiembre;2010;isotomidae;3;1,076019721;570,2305;157,9097;P;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,19738;4,298113208;0,1448;5,9;1,164660028;0,267095827;4,875;1;0,8;0,93;0,1982;0,139;0,033;4,5;3,5
1597;G;L24;norte;septiembre;2010;isotomidae;4;2,317937364;751,5119;151,371;P;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,19738;4,298113208;0,1448;5,9;1,164660028;0,267095827;4,875;1;0,8;0,93;0,1982;0,139;0,033;4,5;3,5
1598;G;L24;norte;septiembre;2010;isotomidae;5;2,197124245;737,1801;167,1873;P;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,19738;4,298113208;0,1448;5,9;1,164660028;0,267095827;4,875;1;0,8;0,93;0,1982;0,139;0,033;4,5;3,5
1599;G;L24;norte;septiembre;2010;euphthiracaroidea;6;37,19363383;908,6085;445,9509;P;acari;oribatida;hemiedaphic;detritivore;macrophytophages;4,19738;4,298113208;0,1448;5,9;1,164660028;0,267095827;4,875;1;0,8;0,93;0,1982;0,139;0,033;4,5;3,5
1600;G;L24;este;agosto;2009;acaroidea;1;2,529142841;386,1204;197,8004;I;acari;astigmata;epiedaphic;omnivore;omnivore;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1601;G;L24;este;agosto;2009;epilohmannioidea;2;3,892575391;543,9458;186,1182;I;acari;oribatida;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1602;G;L24;este;agosto;2009;epilohmannioidea;3;3,354987923;484,3947;189,6523;I;acari;oribatida;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1603;G;L24;este;agosto;2009;hypogastruridae;4;30,32034095;1558,9669;557,8551;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1604;G;L24;este;agosto;2009;hypogastruridae;5;9,076280394;971,4375;301,2614;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1605;G;L24;este;agosto;2009;hypogastruridae;6;7,37590789;895,539;245,9493;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1606;G;L24;este;agosto;2009;hypogastruridae;7;5,729392731;811,0772;218,6057;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1607;G;L24;este;agosto;2009;isotomidae;8;5,136624881;1000,5616;206,9989;I;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1608;G;L24;este;agosto;2009;isotomidae;9;0,594833471;460,7354;72,689;I;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1609;G;L24;este;agosto;2009;isotomidae;10;3,639497422;883,9298;167,2561;I;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1610;G;L24;este;agosto;2009;isotomidae;11;3,55099517;876,1369;189,6949;I;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1611;G;L24;este;agosto;2009;isotomidae;12;1,623093085;661,1004;110,6969;I;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1612;G;L24;este;agosto;2009;isotomidae;13;2,664767193;790,1675;105,508;I;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1613;G;L24;este;agosto;2009;oripodoidea;14;16,30335587;634,2019;392,0051;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1614;G;L24;este;agosto;2009;oripodoidea;15;9,448268954;532,4547;325,0415;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1615;G;L24;este;agosto;2009;oripodoidea;16;7,637672934;484,9825;311,082;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1616;G;L24;este;agosto;2009;oripodoidea;17;21,60057124;658,6464;458,7364;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1617;G;L24;este;agosto;2009;oripodoidea;18;20,98356855;656,9532;450,6785;I;acari;oribatida;hemiedaphic;detritivore;panphytophages;12,82;6,08;0,68;6,1;1,05;0,23;5,09;1,86;0,48;1,502;0,34229;0,102552719;0,091396408;0,0001;0,0001
1618;G;L24;este;mayo;2009;mesostigmata;1;6,90869606;553,1148;250,7987;O;acari;mesostigmata;epiedaphic;predator;predator;13,65;2,31;0,61;6,37;1,01;0,14;5,28;1,61;0,52;1,24;0,3194;0,0208;0,0415;5,5;12,5
1619;G;L24;este;mayo;2009;mesostigmata;2;4,760127655;459,3648;255,5152;O;acari;mesostigmata;epiedaphic;predator;predator;13,65;2,31;0,61;6,37;1,01;0,14;5,28;1,61;0,52;1,24;0,3194;0,0208;0,0415;5,5;12,5
1620;G;L24;este;mayo;2009;onychiuridae;3;9,131243716;1318,8418;165,8434;O;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;13,65;2,31;0,61;6,37;1,01;0,14;5,28;1,61;0,52;1,24;0,3194;0,0208;0,0415;5,5;12,5
1621;G;L24;este;mayo;2009;oppioidea;4;5,701653305;480,8955;254,9423;O;acari;oribatida;euedaphic;microphytophages;microphytophages;13,65;2,31;0,61;6,37;1,01;0,14;5,28;1,61;0,52;1,24;0,3194;0,0208;0,0415;5,5;12,5
1622;G;L24;este;mayo;2009;oppioidea;5;4,137642644;418,6858;238,0103;O;acari;oribatida;euedaphic;microphytophages;microphytophages;13,65;2,31;0,61;6,37;1,01;0,14;5,28;1,61;0,52;1,24;0,3194;0,0208;0,0415;5,5;12,5
1623;G;L24;este;diciembre;2009;díptera;1;57,62624039;1248,4213;491,2611;V;macrofauna;macrofauna;;;;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1624;G;L24;este;diciembre;2009;díptera;2;270,1100413;2264,5111;611,2886;V;macrofauna;macrofauna;;;;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1625;G;L24;este;diciembre;2009;díptera;3;190,3208748;1978,6252;501,0746;V;macrofauna;macrofauna;;;;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1626;G;L24;este;diciembre;2009;entomobroidea;4;5,670342945;1077,36;280,5856;V;collembolla;entomobryomorpha;epiedaphic;microphytophages;microphytophages;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1627;G;L24;este;diciembre;2009;epilohmannioidea;5;2,834208327;470,9209;174,714;V;acari;oribatida;hemiedaphic;detritivore;macrophytophages;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1628;G;L24;este;diciembre;2009;epilohmannioidea;6;1,650953664;419,2343;137,8549;V;acari;oribatida;hemiedaphic;detritivore;macrophytophages;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1629;G;L24;este;diciembre;2009;epilohmannioidea;7;2,056798538;429,3737;155,3938;V;acari;oribatida;hemiedaphic;detritivore;macrophytophages;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1630;G;L24;este;diciembre;2009;epilohmannioidea;8;1,802078402;391,3655;156,3718;V;acari;oribatida;hemiedaphic;detritivore;macrophytophages;13,08;4,1375;0,864;6,17;0,99;0,35;6,445;1,015;0,69;0,73;0,300199;0,069841575;0,08096;3;6
1631;G;L24;este;diciembre;2010;onychiuridae;1;0,393513261;420,3602;192,5854;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;3,385321667;5,234375;0,5048;5,48;1,066503032;0,254379552;5,25;1,4;1,25;1,65;0,293;0,18;0,007371429;2;1,5
1632;G;L24;este;septiembre;2010;entomobroidea;1;6,854620436;1161,5796;439,2422;P;collembolla;entomobryomorpha;epiedaphic;microphytophages;microphytophages;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1633;G;L24;este;septiembre;2010;entomobroidea;2;6,0389655;1104,6261;264,7189;P;collembolla;entomobryomorpha;epiedaphic;microphytophages;microphytophages;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1634;G;L24;este;septiembre;2010;eupodoidea;3;0,464794374;271,6581;116,1738;P;acari;trombidiformes;hemiedaphic;predator;predator;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1635;G;L24;este;septiembre;2010;eupodoidea;4;0,83955678;330,8408;144,7345;P;acari;trombidiformes;hemiedaphic;predator;predator;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1636;G;L24;este;septiembre;2010;hypogastruridae;5;18,87506566;1294,533;437,6838;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1637;G;L24;este;septiembre;2010;hypogastruridae;6;32,2194154;1596,5532;576,787;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1638;G;L24;este;septiembre;2010;hypogastruridae;7;13,01774684;1119,0193;398,5474;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1639;G;L24;este;septiembre;2010;hypogastruridae;8;26,76857323;1484,6283;401,5822;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1640;G;L24;este;septiembre;2010;hypogastruridae;9;3,05007625;633,4181;225,15;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1641;G;L24;este;septiembre;2010;hypogastruridae;10;5,438116582;794,65;355,4592;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1642;G;L24;este;septiembre;2010;hypogastruridae;11;19,87966915;1321,1276;284,9631;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1643;G;L24;este;septiembre;2010;hypogastruridae;12;14,73238122;1174,6567;351,773;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1644;G;L24;este;septiembre;2010;hypogastruridae;13;2,29386419;566,4529;220,6862;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1645;G;L24;este;septiembre;2010;hypogastruridae;14;8,888684988;963,5136;258,3982;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1646;G;L24;este;septiembre;2010;hypogastruridae;15;1,900866858;526,2081;135,5007;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1647;G;L24;este;septiembre;2010;hypogastruridae;16;8,236294444;935,137;254,0112;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1648;G;L24;este;septiembre;2010;hypogastruridae;17;14,10823658;1154,8839;413,3242;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1649;G;L24;este;septiembre;2010;hypogastruridae;18;13,2845627;1127,9583;516,1747;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1650;G;L24;este;septiembre;2010;hypogastruridae;19;8,86949222;962,6972;270,6018;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1651;G;L24;este;septiembre;2010;hypogastruridae;20;2,070588077;544,1555;217,4983;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1652;G;L24;este;septiembre;2010;hypogastruridae;21;14,38836348;1163,8227;319,7262;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1653;G;L24;este;septiembre;2010;hypogastruridae;22;5,331551379;788,5066;266,2028;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1654;G;L24;este;septiembre;2010;hypogastruridae;23;14,13405345;1155,7122;454,4546;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1655;G;L24;este;septiembre;2010;hypogastruridae;24;12,93511587;1116,2284;306,6809;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1656;G;L24;este;septiembre;2010;hypogastruridae;25;25,41703864;1454,7692;466,4618;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1657;G;L24;este;septiembre;2010;hypogastruridae;26;8,389986467;941,9417;274,5353;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1658;G;L24;este;septiembre;2010;hypogastruridae;27;20,81189594;1345,0848;415,2293;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1659;G;L24;este;septiembre;2010;hypogastruridae;28;26,63035175;1481,6173;456,5453;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1660;G;L24;este;septiembre;2010;hypogastruridae;29;15,26845074;1191,2366;347,5306;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1661;G;L24;este;septiembre;2010;hypogastruridae;30;7,145208013;884,4484;215,525;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1662;G;L24;este;septiembre;2010;hypogastruridae;31;18,89426789;1295,0493;321,1221;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1663;G;L24;este;septiembre;2010;hypogastruridae;32;12,99164901;1118,139;401,7176;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1664;G;L24;este;septiembre;2010;hypogastruridae;33;26,64845047;1482,0121;578,8471;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1665;G;L24;este;septiembre;2010;hypogastruridae;34;1,287833269;451,6967;148,799;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1666;G;L24;este;septiembre;2010;hypogastruridae;35;8,595031471;950,9031;502,9535;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
1667;G;L24;este;septiembre;2010;hypogastruridae;36;18,13345291;1274,3434;410,2834;P;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;7,190395;6,7;0,2316;5,75;1,048121682;0,372215599;5,3;0,85;0,75;1,7;0,2941;0,17;0,1672;7,5;9
